appid,metacritic_score,metacritic_url
542780,0.0,unknown
815480,0.0,unknown
894270,0.0,unknown
950810,0.0,unknown
1369400,0.0,unknown
1554320,0.0,unknown
629000,78.0,https://www.metacritic.com/game/pc/lydia?ftag=MCD-06-10aaa1f
305880,0.0,unknown
507270,0.0,unknown
431500,0.0,unknown
643590,0.0,unknown
659950,0.0,unknown
428460,0.0,unknown
1261670,0.0,unknown
1938830,0.0,unknown
1652200,0.0,unknown
1769380,0.0,unknown
1297810,0.0,unknown
1699500,0.0,unknown
500380,0.0,unknown
328760,0.0,unknown
1394090,0.0,unknown
1733480,0.0,unknown
830630,0.0,unknown
701160,0.0,unknown
297210,0.0,unknown
1853790,0.0,unknown
1465590,0.0,unknown
1342730,0.0,unknown
1613860,0.0,unknown
386520,0.0,unknown
1424640,0.0,unknown
1178680,0.0,unknown
271360,0.0,unknown
685770,0.0,unknown
1115640,0.0,unknown
811500,0.0,unknown
1777010,0.0,unknown
1059310,0.0,unknown
1944000,0.0,unknown
403290,82.0,https://www.metacritic.com/game/pc/burly-men-at-sea?ftag=MCD-06-10aaa1f
1909230,0.0,unknown
342020,0.0,unknown
994290,0.0,unknown
1603930,0.0,unknown
1614380,0.0,unknown
1204360,71.0,https://www.metacritic.com/game/pc/blink?ftag=MCD-06-10aaa1f
1751710,0.0,unknown
2002380,0.0,unknown
813150,0.0,unknown
873220,0.0,unknown
438650,0.0,unknown
1252040,0.0,unknown
1064310,73.0,https://www.metacritic.com/game/pc/a-place-for-the-unwilling?ftag=MCD-06-10aaa1f
1606790,0.0,unknown
1825000,0.0,unknown
1043240,0.0,unknown
983520,0.0,unknown
1044770,0.0,unknown
1632040,0.0,unknown
914190,0.0,unknown
872990,0.0,unknown
1336150,0.0,unknown
332730,0.0,unknown
355800,75.0,https://www.metacritic.com/game/pc/space-run-galaxy?ftag=MCD-06-10aaa1f
988340,0.0,unknown
1138290,0.0,unknown
310850,0.0,unknown
317030,0.0,unknown
1460870,0.0,unknown
1020050,0.0,unknown
1669160,0.0,unknown
352780,0.0,unknown
431030,0.0,unknown
622680,0.0,unknown
1668670,0.0,unknown
1376290,0.0,unknown
1385260,0.0,unknown
1271380,0.0,unknown
1702330,0.0,unknown
635310,0.0,unknown
1278690,0.0,unknown
953690,0.0,unknown
998850,0.0,unknown
401970,0.0,unknown
806150,0.0,unknown
949150,0.0,unknown
969970,0.0,unknown
575210,0.0,unknown
1288830,0.0,unknown
1527380,0.0,unknown
718940,0.0,unknown
1418330,0.0,unknown
1241860,0.0,unknown
1367300,0.0,unknown
1718070,0.0,unknown
979100,0.0,unknown
731230,0.0,unknown
1198820,0.0,unknown
726580,0.0,unknown
740410,0.0,unknown
516640,0.0,unknown
1920010,0.0,unknown
710950,0.0,unknown
838940,0.0,unknown
838010,0.0,unknown
1000810,0.0,unknown
887280,0.0,unknown
600260,0.0,unknown
1118470,0.0,unknown
733090,0.0,unknown
1584360,0.0,unknown
1371180,0.0,unknown
1614890,0.0,unknown
1691310,0.0,unknown
820030,0.0,unknown
1518440,0.0,unknown
945910,0.0,unknown
457790,0.0,unknown
1064960,0.0,unknown
1810350,0.0,unknown
687730,0.0,unknown
1638330,0.0,unknown
848550,0.0,unknown
758610,0.0,unknown
1554640,0.0,unknown
619870,0.0,unknown
806180,0.0,unknown
1096530,0.0,unknown
1627660,0.0,unknown
227560,0.0,unknown
418240,85.0,https://www.metacritic.com/game/pc/shadow-tactics-blades-of-the-shogun?ftag=MCD-06-10aaa1f
1844140,0.0,unknown
345580,0.0,unknown
708950,0.0,unknown
1232260,0.0,unknown
461590,0.0,unknown
1639650,0.0,unknown
1935080,0.0,unknown
1598180,0.0,unknown
722370,0.0,unknown
1359760,0.0,unknown
1623850,0.0,unknown
1160420,0.0,unknown
1046110,0.0,unknown
991740,0.0,unknown
1614940,0.0,unknown
234290,0.0,unknown
955320,0.0,unknown
514660,0.0,unknown
280720,78.0,https://www.metacritic.com/game/pc/imagine-earth?ftag=MCD-06-10aaa1f
1901740,0.0,unknown
1740490,0.0,unknown
451450,0.0,unknown
795480,0.0,unknown
404400,0.0,unknown
1195710,0.0,unknown
745790,0.0,unknown
600430,0.0,unknown
364750,0.0,unknown
1214640,0.0,unknown
1398750,0.0,unknown
1123230,0.0,unknown
362830,0.0,unknown
330670,58.0,https://www.metacritic.com/game/pc/discstorm?ftag=MCD-06-10aaa1f
62100,0.0,unknown
970500,0.0,unknown
847780,0.0,unknown
525450,0.0,unknown
450170,71.0,https://www.metacritic.com/game/pc/boor?ftag=MCD-06-10aaa1f
1513550,0.0,unknown
1870520,0.0,unknown
1403020,0.0,unknown
926420,0.0,unknown
724590,0.0,unknown
1061680,0.0,unknown
874250,0.0,unknown
1851850,0.0,unknown
541560,0.0,unknown
724250,0.0,unknown
1544530,0.0,unknown
1090030,0.0,unknown
1612810,0.0,unknown
1225290,0.0,unknown
1281180,0.0,unknown
1739410,0.0,unknown
870190,0.0,unknown
1442650,0.0,unknown
329480,0.0,unknown
1635140,0.0,unknown
575640,0.0,unknown
1566580,0.0,unknown
1620970,0.0,unknown
1203770,0.0,unknown
1012280,0.0,unknown
1071120,0.0,unknown
1977920,0.0,unknown
872530,0.0,unknown
944200,0.0,unknown
520520,0.0,unknown
1141150,0.0,unknown
1244950,0.0,unknown
1311400,0.0,unknown
611970,0.0,unknown
1444020,0.0,unknown
1212190,0.0,unknown
1581720,0.0,unknown
858260,87.0,https://www.metacritic.com/game/pc/until-you-fall?ftag=MCD-06-10aaa1f
1925380,0.0,unknown
1312050,0.0,unknown
757910,0.0,unknown
1683950,0.0,unknown
409610,0.0,unknown
282030,0.0,unknown
257970,0.0,unknown
900050,0.0,unknown
485950,0.0,unknown
856600,0.0,unknown
708120,0.0,unknown
1125490,0.0,unknown
392080,0.0,unknown
1095090,0.0,unknown
1325370,0.0,unknown
339460,74.0,https://www.metacritic.com/game/pc/a-pixel-story?ftag=MCD-06-10aaa1f
929340,0.0,unknown
866440,0.0,unknown
1347010,0.0,unknown
458420,0.0,unknown
1718340,0.0,unknown
1682490,0.0,unknown
833510,0.0,unknown
611980,0.0,unknown
270610,70.0,https://www.metacritic.com/game/pc/mages-initiation-reign-of-the-elements?ftag=MCD-06-10aaa1f
1965130,0.0,unknown
1051570,0.0,unknown
1724860,0.0,unknown
1233880,0.0,unknown
1175040,0.0,unknown
1632910,0.0,unknown
1735860,0.0,unknown
1492640,0.0,unknown
1175540,0.0,unknown
1472560,0.0,unknown
1482840,0.0,unknown
1511620,0.0,unknown
1820930,0.0,unknown
1774910,0.0,unknown
990410,0.0,unknown
1525540,0.0,unknown
1097150,80.0,https://www.metacritic.com/game/pc/fall-guys-ultimate-knockout?ftag=MCD-06-10aaa1f
1302310,0.0,unknown
1961210,0.0,unknown
1740140,0.0,unknown
116100,0.0,unknown
1132710,0.0,unknown
924780,0.0,unknown
1014040,0.0,unknown
1500660,0.0,unknown
939960,0.0,unknown
655940,0.0,unknown
1648050,0.0,unknown
1633000,0.0,unknown
1891560,0.0,unknown
1473740,0.0,unknown
1070890,0.0,unknown
837500,0.0,unknown
334560,0.0,unknown
402260,0.0,unknown
636040,0.0,unknown
1853270,0.0,unknown
2014610,0.0,unknown
1197500,0.0,unknown
387290,88.0,https://www.metacritic.com/game/pc/ori-and-the-blind-forest-definitive-edition?ftag=MCD-06-10aaa1f
873560,0.0,unknown
1070150,0.0,unknown
1523220,0.0,unknown
679660,0.0,unknown
382480,0.0,unknown
1522350,0.0,unknown
805770,0.0,unknown
1688200,0.0,unknown
1810920,0.0,unknown
820070,0.0,unknown
1963600,0.0,unknown
1767760,0.0,unknown
1235910,0.0,unknown
1894760,0.0,unknown
532920,0.0,unknown
722330,0.0,unknown
1949380,0.0,unknown
1812440,0.0,unknown
1118070,0.0,unknown
41700,80.0,https://www.metacritic.com/game/pc/stalker-call-of-pripyat?ftag=MCD-06-10aaa1f
950260,0.0,unknown
1180610,0.0,unknown
1827960,0.0,unknown
1152810,0.0,unknown
1058220,0.0,unknown
818950,0.0,unknown
638160,64.0,https://www.metacritic.com/game/pc/moero-chronicle?ftag=MCD-06-10aaa1f
207320,73.0,https://www.metacritic.com/game/pc/ys-the-oath-in-felghana?ftag=MCD-06-10aaa1f
1341310,0.0,unknown
468110,0.0,unknown
611750,0.0,unknown
246420,0.0,unknown
840710,0.0,unknown
367020,0.0,unknown
960330,0.0,unknown
1454150,0.0,unknown
312840,0.0,unknown
1594220,0.0,unknown
236130,58.0,https://www.metacritic.com/game/pc/horizon?ftag=MCD-06-10aaa1f
1087610,0.0,unknown
777790,0.0,unknown
863270,0.0,unknown
267920,0.0,unknown
1779840,0.0,unknown
570540,0.0,unknown
441280,0.0,unknown
357890,0.0,unknown
1599250,0.0,unknown
306620,0.0,unknown
1169230,0.0,unknown
588710,0.0,unknown
1961480,0.0,unknown
405970,0.0,unknown
1869510,0.0,unknown
1112240,0.0,unknown
1744510,0.0,unknown
540870,0.0,unknown
1298220,0.0,unknown
1800900,0.0,unknown
514170,0.0,unknown
606520,0.0,unknown
351410,0.0,unknown
1960010,0.0,unknown
1577700,0.0,unknown
672910,0.0,unknown
359840,0.0,unknown
1295700,0.0,unknown
456540,0.0,unknown
1323220,0.0,unknown
710700,0.0,unknown
1824590,0.0,unknown
1598090,0.0,unknown
582440,0.0,unknown
1689570,0.0,unknown
1220680,0.0,unknown
263760,0.0,unknown
1007930,0.0,unknown
1823590,0.0,unknown
1175980,0.0,unknown
551730,73.0,https://www.metacritic.com/game/pc/toukiden-2?ftag=MCD-06-10aaa1f
1448300,0.0,unknown
1352300,0.0,unknown
1591300,0.0,unknown
1395030,0.0,unknown
1134370,0.0,unknown
794530,0.0,unknown
1174090,0.0,unknown
1828140,0.0,unknown
11590,51.0,https://www.metacritic.com/game/pc/hospital-tycoon?ftag=MCD-06-10aaa1f
910320,0.0,unknown
919260,0.0,unknown
272330,70.0,https://www.metacritic.com/game/pc/shadow-blade-reload?ftag=MCD-06-10aaa1f
1615020,0.0,unknown
505750,0.0,unknown
882390,0.0,unknown
1033240,0.0,unknown
287140,0.0,unknown
37320,0.0,unknown
771400,0.0,unknown
364210,0.0,unknown
1536180,0.0,unknown
964180,0.0,unknown
1988430,0.0,unknown
938260,0.0,unknown
862770,0.0,unknown
774891,0.0,unknown
1898950,0.0,unknown
818800,0.0,unknown
508390,0.0,unknown
587110,74.0,https://www.metacritic.com/game/pc/ys-memories-of-celceta?ftag=MCD-06-10aaa1f
1572460,0.0,unknown
21400,0.0,unknown
1553810,0.0,unknown
868580,0.0,unknown
1096960,0.0,unknown
553950,0.0,unknown
1345040,0.0,unknown
590250,0.0,unknown
1393080,0.0,unknown
554700,0.0,unknown
1187790,0.0,unknown
1415590,0.0,unknown
560200,0.0,unknown
870870,0.0,unknown
357320,0.0,unknown
1560540,0.0,unknown
881690,0.0,unknown
527310,0.0,unknown
509340,0.0,unknown
360720,0.0,unknown
8170,74.0,https://www.metacritic.com/game/pc/battlestations-pacific?ftag=MCD-06-10aaa1f
346250,0.0,unknown
1314980,0.0,unknown
1857570,0.0,unknown
1337890,0.0,unknown
442080,0.0,unknown
1718900,0.0,unknown
537590,0.0,unknown
307640,0.0,unknown
1313050,0.0,unknown
1465340,0.0,unknown
447800,0.0,unknown
1028250,0.0,unknown
1335810,0.0,unknown
1073820,0.0,unknown
893060,0.0,unknown
494790,0.0,unknown
1871290,0.0,unknown
1965650,0.0,unknown
687510,0.0,unknown
651470,0.0,unknown
770520,0.0,unknown
893050,0.0,unknown
908750,0.0,unknown
1680270,0.0,unknown
543160,0.0,unknown
1272690,0.0,unknown
1526780,0.0,unknown
1691790,0.0,unknown
1488650,0.0,unknown
1161140,0.0,unknown
1210320,0.0,unknown
1028590,0.0,unknown
1341450,0.0,unknown
799340,0.0,unknown
1055760,0.0,unknown
534680,0.0,unknown
584990,0.0,unknown
942390,0.0,unknown
787480,80.0,https://www.metacritic.com/game/pc/phoenix-wright-ace-attorney-trilogy?ftag=MCD-06-10aaa1f
1946430,0.0,unknown
1763110,0.0,unknown
1129410,0.0,unknown
1221890,0.0,unknown
1681350,0.0,unknown
989710,0.0,unknown
671750,0.0,unknown
335010,0.0,unknown
448990,0.0,unknown
2070930,0.0,unknown
1094410,0.0,unknown
1653980,0.0,unknown
1032430,0.0,unknown
1586090,0.0,unknown
1942580,0.0,unknown
623340,0.0,unknown
1609170,0.0,unknown
1363430,0.0,unknown
1306750,0.0,unknown
326990,0.0,unknown
1785930,0.0,unknown
816990,0.0,unknown
798790,0.0,unknown
339560,0.0,unknown
1437750,0.0,unknown
395600,0.0,unknown
311680,0.0,unknown
873280,0.0,unknown
660400,0.0,unknown
1064840,0.0,unknown
21300,0.0,unknown
1127900,0.0,unknown
833090,0.0,unknown
1773830,0.0,unknown
1729920,0.0,unknown
1170170,0.0,unknown
731920,0.0,unknown
868200,0.0,unknown
577730,0.0,unknown
338980,0.0,unknown
1673670,0.0,unknown
1755670,0.0,unknown
38190,0.0,unknown
1830260,0.0,unknown
873610,0.0,unknown
539650,0.0,unknown
1029570,0.0,unknown
348400,0.0,unknown
547730,0.0,unknown
1386190,0.0,unknown
410120,0.0,unknown
635940,0.0,unknown
761640,0.0,unknown
1133980,0.0,unknown
1254930,0.0,unknown
836560,0.0,unknown
1901580,0.0,unknown
265730,0.0,unknown
1202510,0.0,unknown
1888440,0.0,unknown
1275490,0.0,unknown
1405810,0.0,unknown
656490,0.0,unknown
1356040,0.0,unknown
492080,0.0,unknown
825970,0.0,unknown
537200,0.0,unknown
292260,0.0,unknown
1062640,0.0,unknown
1090680,0.0,unknown
1504630,0.0,unknown
202730,0.0,unknown
1205620,0.0,unknown
1367460,0.0,unknown
1563490,0.0,unknown
689070,0.0,unknown
1038370,81.0,https://www.metacritic.com/game/pc/trials-of-fire?ftag=MCD-06-10aaa1f
1079560,0.0,unknown
548080,0.0,unknown
885630,0.0,unknown
394290,0.0,unknown
235600,0.0,unknown
852530,0.0,unknown
1063890,0.0,unknown
1379870,0.0,unknown
1109740,0.0,unknown
1757360,0.0,unknown
311010,67.0,https://www.metacritic.com/game/pc/the-way?ftag=MCD-06-10aaa1f
1081650,0.0,unknown
496000,0.0,unknown
1080120,0.0,unknown
1709570,0.0,unknown
1167850,0.0,unknown
833810,0.0,unknown
508680,0.0,unknown
1786810,0.0,unknown
1507910,0.0,unknown
1473850,0.0,unknown
48150,0.0,unknown
1102490,0.0,unknown
1023180,0.0,unknown
556720,0.0,unknown
33990,63.0,https://www.metacritic.com/game/pc/alternativa?ftag=MCD-06-10aaa1f
385590,0.0,unknown
1325200,86.0,https://www.metacritic.com/game/pc/nioh-2-the-complete-edition?ftag=MCD-06-10aaa1f
1021890,0.0,unknown
1692070,0.0,unknown
1899170,0.0,unknown
704210,0.0,unknown
922040,0.0,unknown
699740,51.0,https://www.metacritic.com/game/pc/bannermen?ftag=MCD-06-10aaa1f
2012620,0.0,unknown
654300,0.0,unknown
1392390,0.0,unknown
1020420,0.0,unknown
1370660,0.0,unknown
941980,0.0,unknown
981910,0.0,unknown
1124550,0.0,unknown
433300,0.0,unknown
553210,0.0,unknown
890500,0.0,unknown
952850,0.0,unknown
931560,0.0,unknown
1275410,0.0,unknown
1177490,0.0,unknown
1830850,0.0,unknown
2018410,0.0,unknown
1782520,0.0,unknown
1117560,0.0,unknown
1385570,0.0,unknown
1565060,0.0,unknown
500870,0.0,unknown
298850,0.0,unknown
347940,0.0,unknown
1738610,0.0,unknown
940640,0.0,unknown
677710,0.0,unknown
1599690,0.0,unknown
466740,0.0,unknown
502730,0.0,unknown
671200,0.0,unknown
1819340,0.0,unknown
1821520,0.0,unknown
422920,0.0,unknown
476920,0.0,unknown
390620,0.0,unknown
1630,80.0,https://www.metacritic.com/game/pc/disciples-ii-rise-of-the-elves?ftag=MCD-06-10aaa1f
1399090,0.0,unknown
655490,0.0,unknown
1542930,0.0,unknown
1571070,0.0,unknown
1470560,0.0,unknown
979590,0.0,unknown
1768660,0.0,unknown
1205900,78.0,https://www.metacritic.com/game/pc/alwas-legacy?ftag=MCD-06-10aaa1f
984580,0.0,unknown
1024670,0.0,unknown
1748980,0.0,unknown
356450,0.0,unknown
777730,0.0,unknown
1067200,0.0,unknown
827780,0.0,unknown
1710290,0.0,unknown
1601790,0.0,unknown
776180,0.0,unknown
1520710,0.0,unknown
1324710,0.0,unknown
856980,0.0,unknown
1014420,0.0,unknown
386280,0.0,unknown
780670,0.0,unknown
1452630,0.0,unknown
1491090,0.0,unknown
1928510,0.0,unknown
1627180,0.0,unknown
1751310,0.0,unknown
625980,0.0,unknown
969340,0.0,unknown
1257290,84.0,https://www.metacritic.com/game/pc/atelier-ryza-2-lost-legends-the-secret-fairy?ftag=MCD-06-10aaa1f
1340850,0.0,unknown
1559660,0.0,unknown
1135900,0.0,unknown
515000,0.0,unknown
411370,0.0,unknown
1289810,0.0,unknown
628120,0.0,unknown
1823400,0.0,unknown
882680,0.0,unknown
365160,73.0,https://www.metacritic.com/game/pc/kona?ftag=MCD-06-10aaa1f
772670,0.0,unknown
1756930,0.0,unknown
611060,0.0,unknown
1062200,0.0,unknown
480430,68.0,https://www.metacritic.com/game/pc/hide-and-shriek?ftag=MCD-06-10aaa1f
422250,0.0,unknown
814990,0.0,unknown
1239120,0.0,unknown
878470,0.0,unknown
1419270,0.0,unknown
42220,0.0,unknown
1983290,0.0,unknown
750990,0.0,unknown
799910,0.0,unknown
1050900,0.0,unknown
833070,0.0,unknown
771010,0.0,unknown
1926890,0.0,unknown
550170,0.0,unknown
1299260,0.0,unknown
288120,0.0,unknown
1107820,0.0,unknown
321150,0.0,unknown
207400,0.0,unknown
555630,0.0,unknown
311860,0.0,unknown
1352470,0.0,unknown
1244520,0.0,unknown
1491050,0.0,unknown
1645640,0.0,unknown
305260,0.0,unknown
1224020,0.0,unknown
1586240,0.0,unknown
371190,0.0,unknown
750440,0.0,unknown
717190,0.0,unknown
310470,63.0,https://www.metacritic.com/game/pc/grand-ages-medieval?ftag=MCD-06-10aaa1f
1081880,0.0,unknown
925640,0.0,unknown
875340,0.0,unknown
711530,0.0,unknown
859580,76.0,https://www.metacritic.com/game/pc/imperator-rome?ftag=MCD-06-10aaa1f
584860,0.0,unknown
1329850,0.0,unknown
1326000,0.0,unknown
354560,0.0,unknown
1939940,0.0,unknown
838720,0.0,unknown
349680,0.0,unknown
912560,0.0,unknown
645630,0.0,unknown
684350,0.0,unknown
895220,0.0,unknown
751500,68.0,https://www.metacritic.com/game/pc/tiny-metal?ftag=MCD-06-10aaa1f
1540360,0.0,unknown
216130,53.0,https://www.metacritic.com/game/pc/gemini-wars?ftag=MCD-06-10aaa1f
782180,0.0,unknown
1755910,0.0,unknown
724950,0.0,unknown
1313530,0.0,unknown
1437280,0.0,unknown
1671440,0.0,unknown
684470,0.0,unknown
1493970,0.0,unknown
1671400,0.0,unknown
435010,0.0,unknown
1816880,0.0,unknown
1114630,0.0,unknown
813170,0.0,unknown
216330,0.0,unknown
1207310,0.0,unknown
1988020,0.0,unknown
669600,0.0,unknown
1650870,0.0,unknown
2069720,0.0,unknown
70100,0.0,unknown
1325340,0.0,unknown
1594440,0.0,unknown
412740,0.0,unknown
1993510,0.0,unknown
729530,0.0,unknown
744590,0.0,unknown
1281080,0.0,unknown
949070,0.0,unknown
920580,0.0,unknown
994650,0.0,unknown
1450830,0.0,unknown
1835460,0.0,unknown
911420,0.0,unknown
936960,0.0,unknown
1944050,0.0,unknown
42230,0.0,unknown
1818770,0.0,unknown
1956820,0.0,unknown
1105620,0.0,unknown
893370,0.0,unknown
1081490,0.0,unknown
1348600,0.0,unknown
1288430,0.0,unknown
1472130,0.0,unknown
1430030,0.0,unknown
1996270,0.0,unknown
947260,0.0,unknown
259780,0.0,unknown
912500,0.0,unknown
1133580,0.0,unknown
1104230,0.0,unknown
46730,0.0,unknown
1903100,0.0,unknown
1459170,0.0,unknown
1589420,0.0,unknown
1060000,0.0,unknown
1768590,0.0,unknown
323580,79.0,https://www.metacritic.com/game/pc/jotun?ftag=MCD-06-10aaa1f
1929460,0.0,unknown
1140880,0.0,unknown
712260,0.0,unknown
1112250,0.0,unknown
1745510,0.0,unknown
1212600,0.0,unknown
1588130,0.0,unknown
462400,0.0,unknown
374080,0.0,unknown
1876070,0.0,unknown
1950770,0.0,unknown
923890,0.0,unknown
933380,0.0,unknown
656700,0.0,unknown
463270,0.0,unknown
1624960,0.0,unknown
699780,0.0,unknown
345440,0.0,unknown
486150,0.0,unknown
805610,0.0,unknown
1054050,0.0,unknown
865270,0.0,unknown
578360,0.0,unknown
332150,0.0,unknown
1653250,0.0,unknown
987230,0.0,unknown
1424870,0.0,unknown
2070320,0.0,unknown
205100,91.0,https://www.metacritic.com/game/pc/dishonored?ftag=MCD-06-10aaa1f
769560,0.0,unknown
1284950,0.0,unknown
986320,0.0,unknown
587710,0.0,unknown
1773690,0.0,unknown
565190,0.0,unknown
791700,0.0,unknown
489170,0.0,unknown
1363160,0.0,unknown
1848670,0.0,unknown
600580,0.0,unknown
514770,0.0,unknown
699390,0.0,unknown
353190,43.0,http://www.metacritic.com/game/pc/bombshell?ftag=MCD-06-10aaa1f
684490,0.0,unknown
793690,0.0,unknown
491710,0.0,unknown
1210700,0.0,unknown
1550600,0.0,unknown
1349420,0.0,unknown
33620,0.0,unknown
1873180,0.0,unknown
692200,0.0,unknown
65400,0.0,unknown
732680,0.0,unknown
1708210,0.0,unknown
1009510,0.0,unknown
1990370,0.0,unknown
790260,0.0,unknown
1170320,0.0,unknown
628070,0.0,unknown
569150,0.0,unknown
731880,0.0,unknown
1660240,0.0,unknown
1234730,0.0,unknown
657930,0.0,unknown
1538260,0.0,unknown
1169880,0.0,unknown
409890,0.0,unknown
725320,0.0,unknown
1388760,0.0,unknown
1599760,0.0,unknown
1859520,0.0,unknown
334940,84.0,https://www.metacritic.com/game/pc/yokus-island-express?ftag=MCD-06-10aaa1f
674180,0.0,unknown
1565990,0.0,unknown
829370,0.0,unknown
1635350,0.0,unknown
1037850,0.0,unknown
1183940,0.0,unknown
1520510,0.0,unknown
1883680,0.0,unknown
1335630,0.0,unknown
978690,0.0,unknown
1170330,0.0,unknown
1210850,0.0,unknown
442290,0.0,unknown
451540,0.0,unknown
589680,0.0,unknown
2013660,0.0,unknown
562340,0.0,unknown
1248370,0.0,unknown
796030,0.0,unknown
55100,70.0,https://www.metacritic.com/game/pc/homefront?ftag=MCD-06-10aaa1f
1203050,0.0,unknown
1248140,0.0,unknown
1695460,0.0,unknown
704200,78.0,https://www.metacritic.com/game/pc/the-chronicles-of-nyanya?ftag=MCD-06-10aaa1f
1072530,0.0,unknown
718210,0.0,unknown
1461710,0.0,unknown
1049880,0.0,unknown
1029040,0.0,unknown
1926440,0.0,unknown
1028610,0.0,unknown
1531800,0.0,unknown
1082500,0.0,unknown
1257720,0.0,unknown
1459650,0.0,unknown
1191700,0.0,unknown
1808920,0.0,unknown
1167190,0.0,unknown
1797260,0.0,unknown
1680770,0.0,unknown
492850,0.0,unknown
1207880,0.0,unknown
805800,0.0,unknown
913910,0.0,unknown
1353160,0.0,unknown
1648160,0.0,unknown
1251210,0.0,unknown
857080,0.0,unknown
1708570,0.0,unknown
885950,0.0,unknown
1792070,0.0,unknown
1767150,0.0,unknown
1566830,0.0,unknown
1523130,0.0,unknown
879390,0.0,unknown
426240,0.0,unknown
1306630,0.0,unknown
1965050,0.0,unknown
451400,0.0,unknown
718040,0.0,unknown
847360,59.0,https://www.metacritic.com/game/pc/super-luckys-tale?ftag=MCD-06-10aaa1f
2011860,0.0,unknown
1881800,0.0,unknown
354820,0.0,unknown
1039080,0.0,unknown
1045610,65.0,https://www.metacritic.com/game/pc/startup-panic?ftag=MCD-06-10aaa1f
1224600,0.0,unknown
1724410,0.0,unknown
785030,0.0,unknown
1349620,0.0,unknown
1944300,0.0,unknown
1203910,0.0,unknown
1224720,0.0,unknown
1805340,0.0,unknown
1573430,0.0,unknown
1829280,0.0,unknown
278620,0.0,unknown
1160550,0.0,unknown
1832790,0.0,unknown
595510,0.0,unknown
519870,0.0,unknown
1077410,0.0,unknown
1356380,0.0,unknown
818400,0.0,unknown
1571090,0.0,unknown
1167930,0.0,unknown
868550,0.0,unknown
1364130,0.0,unknown
577360,0.0,unknown
1115870,0.0,unknown
645270,0.0,unknown
24043,0.0,unknown
1767220,0.0,unknown
887160,0.0,unknown
1673190,0.0,unknown
832530,0.0,unknown
976590,73.0,https://www.metacritic.com/game/pc/bus-simulator-21?ftag=MCD-06-10aaa1f
1346250,0.0,unknown
1641470,0.0,unknown
619250,0.0,unknown
643260,0.0,unknown
834470,0.0,unknown
1132670,0.0,unknown
1178380,0.0,unknown
1724580,0.0,unknown
2001050,0.0,unknown
1007490,0.0,unknown
323900,0.0,unknown
269630,0.0,unknown
1026110,0.0,unknown
1501980,0.0,unknown
431180,0.0,unknown
1229460,70.0,https://www.metacritic.com/game/pc/dice-legacy?ftag=MCD-06-10aaa1f
692590,0.0,unknown
826740,0.0,unknown
882830,0.0,unknown
1721800,0.0,unknown
737070,0.0,unknown
375710,0.0,unknown
808420,0.0,unknown
972770,0.0,unknown
1676870,0.0,unknown
844020,0.0,unknown
1040080,0.0,unknown
357930,0.0,unknown
2063670,0.0,unknown
378280,0.0,unknown
594750,0.0,unknown
455110,0.0,unknown
1824830,0.0,unknown
73010,70.0,https://www.metacritic.com/game/pc/cities-in-motion?ftag=MCD-06-10aaa1f
999270,0.0,unknown
1065390,0.0,unknown
677330,0.0,unknown
1280490,0.0,unknown
1950680,0.0,unknown
490860,0.0,unknown
1653760,0.0,unknown
390890,0.0,unknown
546200,0.0,unknown
266230,0.0,unknown
638250,0.0,unknown
1073320,0.0,unknown
1200780,0.0,unknown
1245550,0.0,unknown
510390,48.0,https://www.metacritic.com/game/pc/unknown-fate?ftag=MCD-06-10aaa1f
586030,0.0,unknown
465510,0.0,unknown
1887280,0.0,unknown
311690,84.0,https://www.metacritic.com/game/pc/enter-the-gungeon?ftag=MCD-06-10aaa1f
1649730,0.0,unknown
1684620,0.0,unknown
343340,0.0,unknown
1558670,0.0,unknown
1750570,0.0,unknown
1224640,0.0,unknown
790550,0.0,unknown
1286470,0.0,unknown
1760320,0.0,unknown
1463980,0.0,unknown
885780,0.0,unknown
383630,0.0,unknown
597230,0.0,unknown
782380,0.0,unknown
1909090,0.0,unknown
415530,0.0,unknown
1190130,0.0,unknown
514510,0.0,unknown
655950,0.0,unknown
482330,0.0,unknown
1335020,0.0,unknown
1419130,0.0,unknown
581820,0.0,unknown
401680,54.0,https://www.metacritic.com/game/pc/postal-redux?ftag=MCD-06-10aaa1f
296850,77.0,https://www.metacritic.com/game/pc/al-emmo-and-the-lost-dutchmans-mine?ftag=MCD-06-10aaa1f
877180,0.0,unknown
1042920,0.0,unknown
1183080,0.0,unknown
792350,0.0,unknown
328930,0.0,unknown
560970,0.0,unknown
1882820,0.0,unknown
700510,0.0,unknown
604780,0.0,unknown
1862010,0.0,unknown
273750,0.0,unknown
38450,0.0,unknown
561770,0.0,unknown
1189470,0.0,unknown
1060060,0.0,unknown
1914250,0.0,unknown
1118730,0.0,unknown
368370,86.0,https://www.metacritic.com/game/pc/her-story?ftag=MCD-06-10aaa1f
1398710,0.0,unknown
1487740,0.0,unknown
341390,0.0,unknown
319230,0.0,unknown
815580,0.0,unknown
1719450,0.0,unknown
1158290,0.0,unknown
1928470,0.0,unknown
1587700,0.0,unknown
936150,0.0,unknown
204560,51.0,https://www.metacritic.com/game/pc/confrontation?ftag=MCD-06-10aaa1f
541200,0.0,unknown
1328590,0.0,unknown
931070,0.0,unknown
404030,0.0,unknown
1998760,0.0,unknown
982040,0.0,unknown
848890,0.0,unknown
